incident_place,incident_weekday,part_of_the_day,latitude,longitude,crime_risk_score,murder_risk,rape_risk,kidnap_risk,bodyfound_risk,robbery_risk,assault_risk,total_crimes,total_murders,total_rapes,total_kidnaps,total_bodyfounds,total_robberys,total_assaults,risk_level,marker_radius,dominant_crime
lalmonirhat sadar,wednesday,afternoon,25.915,89.45,0.10015043635143023,0.0,0.0,0.0,0.0,0.0,0.10015043635143023,1,0,0,0,0,0,1,Very Low,6.502256545271454,assault_risk
lalmonirhat sadar,wednesday,morning,25.915,89.45,0.19898159110766667,0.07959263644306667,0.03979631822153334,0.03979631822153334,0.03979631822153334,0.0,0.0,5,2,1,1,1,0,0,Very Low,7.984723866615,murder_risk
lalmonirhat sadar,wednesday,night,25.915,89.45,0.11791888675253055,0.0,0.11791888675253055,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.768783301287958,rape_risk
lalpur,thursday,noon,24.1833,88.975,0.24419559900278331,0.24419559900278331,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.66293398504175,murder_risk
lalpur,wednesday,night,24.1833,88.975,0.25720226554210696,0.25720226554210696,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.858033983131605,murder_risk
lama,friday,morning,21.775,92.2,0.12459014449746479,0.0,0.0,0.12459014449746479,0.0,0.0,0.0,2,0,0,2,0,0,0,Very Low,6.868852167461972,kidnap_risk
lama,friday,night,21.775,92.2,0.1194970717369159,0.0,0.1194970717369159,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.792456076053739,rape_risk
lama,monday,evening,21.775,92.2,0.11364655484479216,0.0,0.11364655484479216,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.704698322671883,rape_risk
lama,saturday,morning,21.774999999999995,92.2,0.1593015961591348,0.0,0.0,0.10620106410608987,0.053100532053044935,0.0,0.0,3,0,0,2,1,0,0,Very Low,7.389523942387022,kidnap_risk
lama,saturday,night,21.775,92.2,0.20279570311079556,0.040559140622159116,0.0,0.0,0.16223656248863647,0.0,0.0,5,1,0,0,4,0,0,Low,8.041935546661934,bodyfound_risk
lama,sunday,morning,21.775,92.2,0.12415117438587714,0.0,0.0,0.06207558719293857,0.06207558719293857,0.0,0.0,2,0,0,1,1,0,0,Very Low,6.8622676157881575,kidnap_risk
lama,thursday,morning,21.775,92.2,0.09453583669011022,0.0,0.0,0.09453583669011022,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.418037550351653,kidnap_risk
lama,tuesday,morning,21.775,92.2,0.11845128253000817,0.0,0.0,0.11845128253000817,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.7767692379501225,kidnap_risk
lama,tuesday,night,21.775,92.2,0.21043114399069388,0.0,0.04208622879813878,0.16834491519255512,0.0,0.0,0.0,5,0,1,4,0,0,0,Low,8.156467159860409,kidnap_risk
lama,wednesday,night,21.774999999999995,92.2,0.1728785348906924,0.057626178296897465,0.057626178296897465,0.0,0.057626178296897465,0.0,0.0,3,1,1,0,1,0,0,Very Low,7.593178023360386,murder_risk
langadu,monday,afternoon,22.95,92.15,0.18804556419062968,0.0,0.0,0.0,0.18804556419062968,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.820683462859446,bodyfound_risk
langadu,saturday,noon,22.95,92.15,0.17026252473244113,0.0,0.17026252473244113,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.553937870986617,rape_risk
langadu,wednesday,morning,22.95,92.15,0.18129592187016713,0.0,0.0,0.0,0.18129592187016713,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.719438828052507,bodyfound_risk
lohagara,friday,morning,22.31667,91.81667,0.1339529897926925,0.1339529897926925,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.009294846890388,murder_risk
lohagara,friday,night,22.31667,91.81667,0.13075720820539616,0.0,0.0,0.0,0.0,0.13075720820539616,0.0,1,0,0,0,0,1,0,Very Low,6.9613581230809425,robbery_risk
lohagara,monday,night,22.31667,91.81667,0.14969353690454815,0.0,0.14969353690454815,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.245403053568222,rape_risk
lohagara,saturday,night,22.749985,90.739585,0.18706734717236498,0.09353367358618249,0.09353367358618249,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,Very Low,7.806010207585475,murder_risk
lohagara,sunday,morning,22.31667,91.81667,0.1248490715341786,0.0,0.0,0.1248490715341786,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.872736073012679,kidnap_risk
lohagara,thursday,night,22.31667,91.81667,0.14217857827583258,0.14217857827583258,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.132678674137489,murder_risk
lohagara,thursday,noon,23.1833,89.6625,0.13097827399198037,0.13097827399198037,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.964674109879706,murder_risk
lohagara,wednesday,morning,22.749985,90.739585,0.16688423272777703,0.0,0.0,0.0,0.16688423272777703,0.0,0.0,2,0,0,0,2,0,0,Very Low,7.503263490916655,bodyfound_risk
lohagara,wednesday,night,22.31667,91.81667,0.13866934289041088,0.13866934289041088,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.080040143356163,murder_risk
louhajanj,thursday,evening,23.46,90.54,0.1935756288527536,0.1935756288527536,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.9036344327913035,murder_risk
louhajanj,thursday,morning,23.46,90.54,0.19094717989331508,0.0,0.0,0.0,0.19094717989331508,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.864207698399726,bodyfound_risk
louhajanj,wednesday,morning,23.46,90.54,0.19619088843838464,0.0,0.0,0.0,0.19619088843838464,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.94286332657577,bodyfound_risk
madarganj,friday,morning,24.8917,89.75,0.1879345847726374,0.0,0.0,0.0,0.1879345847726374,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.819018771589561,bodyfound_risk
madarganj,sunday,night,24.8917,89.75,0.26718002507926925,0.13359001253963462,0.0,0.13359001253963462,0.0,0.0,0.0,2,1,0,1,0,0,0,Low,9.007700376189039,murder_risk
madarganj,tuesday,evening,24.8917,89.75,0.18139474361551988,0.0,0.18139474361551988,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.720921154232798,rape_risk
madaripur sadar,friday,afternoon,23.1667,90.2083,0.11785895295832263,0.0,0.0,0.0,0.11785895295832263,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.76788429437484,bodyfound_risk
madaripur sadar,monday,morning,23.1667,90.2083,0.1222416983338109,0.0,0.0,0.0,0.1222416983338109,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.833625475007164,bodyfound_risk
madaripur sadar,saturday,night,23.1667,90.2083,0.13202819584125305,0.13202819584125305,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.980422937618796,murder_risk
madaripur sadar,sunday,morning,23.1667,90.2083,0.13365979306940834,0.0,0.0,0.0,0.0,0.13365979306940834,0.0,1,0,0,0,0,1,0,Very Low,7.004896896041125,robbery_risk
madaripur sadar,thursday,night,23.1667,90.2083,0.13132428111476138,0.0,0.0,0.0,0.13132428111476138,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.969864216721421,bodyfound_risk
madaripur sadar,thursday,noon,23.1667,90.2083,0.12810370113986502,0.0,0.12810370113986502,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.921555517097975,rape_risk
madaripur sadar,tuesday,evening,23.1667,90.2083,0.17786343875528726,0.08893171937764363,0.08893171937764363,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,Very Low,7.667951581329309,murder_risk
madaripur sadar,wednesday,morning,23.1667,90.2083,0.1770689989861971,0.0,0.0,0.0,0.1770689989861971,0.0,0.0,2,0,0,0,2,0,0,Very Low,7.6560349847929565,bodyfound_risk
madaripur sadar,wednesday,noon,23.1667,90.2083,0.13315882984388389,0.0,0.0,0.0,0.0,0.0,0.13315882984388389,1,0,0,0,0,0,1,Very Low,6.997382447658258,assault_risk
madhabpur,friday,night,24.1028,91.2917,0.17397666094263617,0.08698833047131808,0.04349416523565904,0.0,0.0,0.0,0.04349416523565904,4,2,1,0,0,0,1,Very Low,7.609649914139542,murder_risk
madhabpur,monday,morning,24.1028,91.2917,0.11749270133173113,0.0,0.0,0.0,0.0,0.11749270133173113,0.0,1,0,0,0,0,1,0,Very Low,6.762390519975967,robbery_risk
madhabpur,monday,night,24.1028,91.2917,0.1361883629459151,0.1361883629459151,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.042825444188726,murder_risk
madhabpur,saturday,morning,24.1028,91.2917,0.1123272417319165,0.0,0.0,0.05616362086595825,0.0,0.0,0.05616362086595825,2,0,0,1,0,0,1,Very Low,6.684908625978747,kidnap_risk
madhabpur,saturday,night,24.1028,91.2917,0.17264028118211588,0.17264028118211588,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,Very Low,7.589604217731738,murder_risk
madhabpur,sunday,evening,24.1028,91.2917,0.1111121400860925,0.0,0.1111121400860925,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.6666821012913875,rape_risk
madhabpur,sunday,night,24.1028,91.2917,0.1840600067659331,0.0,0.03681200135318662,0.0,0.0,0.1472480054127465,0.0,5,0,1,0,0,4,0,Very Low,7.760900101488996,robbery_risk
madhabpur,thursday,night,24.1028,91.2917,0.1520952207015911,0.05069840690053036,0.0,0.0,0.0,0.05069840690053036,0.05069840690053036,3,1,0,0,0,1,1,Very Low,7.281428310523866,murder_risk
madhabpur,tuesday,morning,24.1028,91.2917,0.10856729742277021,0.0,0.05428364871138511,0.0,0.0,0.0,0.05428364871138511,2,0,1,0,0,0,1,Very Low,6.628509461341553,rape_risk
madhabpur,tuesday,night,24.1028,91.2917,0.18552354380331884,0.04638088595082971,0.13914265785248914,0.0,0.0,0.0,0.0,4,1,3,0,0,0,0,Very Low,7.782853157049782,rape_risk
madhabpur,wednesday,night,24.1028,91.2917,0.09736652812869283,0.0,0.0,0.0,0.0,0.0,0.09736652812869283,1,0,0,0,0,0,1,Very Low,6.460497921930393,assault_risk
madhubagh,friday,morning,23.784506,90.403409,0.583071895610732,0.0,0.583071895610732,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,High,13.74607843416098,rape_risk
madhukhali,friday,morning,23.5417,89.6306,0.1392928076894464,0.1392928076894464,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.089392115341696,murder_risk
madhukhali,friday,night,23.5417,89.6306,0.13145005094637385,0.0,0.0,0.13145005094637385,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.971750764195608,kidnap_risk
madhukhali,monday,night,23.5417,89.6306,0.17749467779430778,0.08874733889715389,0.0,0.0,0.0,0.08874733889715389,0.0,2,1,0,0,0,1,0,Very Low,7.662420166914616,murder_risk
madhukhali,saturday,night,23.541700000000002,89.6306,0.21108514418982352,0.0,0.07036171472994117,0.0,0.0,0.0,0.14072342945988234,3,0,1,0,0,0,2,Low,8.166277162847352,assault_risk
madhukhali,thursday,night,23.5417,89.6306,0.12632491576209365,0.0,0.12632491576209365,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.894873736431405,rape_risk
madhukhali,tuesday,night,23.5417,89.6306,0.1314345872147511,0.0,0.0,0.0,0.1314345872147511,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.9715188082212665,bodyfound_risk
madhukhali,wednesday,morning,23.5417,89.6306,0.12784992963610292,0.0,0.0,0.0,0.12784992963610292,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.917748944541544,bodyfound_risk
madhupur,friday,evening,24.61667,90.01806,0.12238604581062232,0.0,0.12238604581062232,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.835790687159335,rape_risk
madhupur,friday,night,24.61667,90.01806,0.3114211552184326,0.17795494583910434,0.13346620937932827,0.0,0.0,0.0,0.0,7,4,3,0,0,0,0,Low,9.671317328276489,murder_risk
madhupur,monday,evening,24.61667,90.01806,0.1477237799029943,0.0,0.1477237799029943,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,Very Low,7.215856698544915,rape_risk
madhupur,monday,night,24.61667,90.01806,0.15181064075996098,0.15181064075996098,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.277159611399415,murder_risk
madhupur,saturday,morning,24.61667,90.01806,0.21378038875496622,0.0,0.0,0.0,0.21378038875496622,0.0,0.0,5,0,0,0,5,0,0,Low,8.206705831324493,bodyfound_risk
madhupur,thursday,night,24.61667,90.01806,0.1539800802806795,0.0,0.1539800802806795,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,Very Low,7.309701204210192,rape_risk
madhupur,tuesday,night,24.61667,90.01806,0.11586334155253292,0.11586334155253292,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.737950123287994,murder_risk
madhupur,tuesday,noon,24.61667,90.01806,0.11878944905301325,0.0,0.11878944905301325,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.781841735795199,rape_risk
madhupur,wednesday,night,24.61667,90.01806,0.12072972390817896,0.0,0.12072972390817896,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.810945858622684,rape_risk
magura sadar,friday,morning,23.4875,89.4208,0.13677296958882967,0.0,0.0,0.13677296958882967,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,7.051594543832445,kidnap_risk
magura sadar,friday,night,23.4875,89.4208,0.1400618559956348,0.0,0.0,0.0,0.0,0.0,0.1400618559956348,1,0,0,0,0,0,1,Very Low,7.100927839934522,assault_risk
magura sadar,monday,morning,23.4875,89.4208,0.14771444129307476,0.14771444129307476,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.2157166193961215,murder_risk
magura sadar,monday,night,23.4875,89.4208,0.21003234206638022,0.0700107806887934,0.0,0.0,0.0,0.0700107806887934,0.0700107806887934,3,1,0,0,0,1,1,Low,8.150485130995703,murder_risk
magura sadar,saturday,night,23.4875,89.4208,0.13650563163739005,0.0,0.0,0.0,0.13650563163739005,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.047584474560851,bodyfound_risk
magura sadar,thursday,morning,23.4875,89.4208,0.1384714468614551,0.0,0.0,0.0,0.0,0.1384714468614551,0.0,1,0,0,0,0,1,0,Very Low,7.077071702921827,robbery_risk
magura sadar,thursday,night,23.4875,89.4208,0.1279709859661883,0.0,0.0,0.0,0.0,0.0,0.1279709859661883,1,0,0,0,0,0,1,Very Low,6.919564789492824,assault_risk
magura sadar,wednesday,morning,23.4875,89.4208,0.15503420521846878,0.0,0.0,0.0,0.15503420521846878,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.325513078277032,bodyfound_risk
magura sadar,wednesday,night,23.4875,89.4208,0.14207812111908358,0.0,0.0,0.14207812111908358,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,7.131171816786254,kidnap_risk
malibagh,monday,morning,23.728907000000003,90.41713699999998,0.42657046386891206,0.2843803092459414,0.0,0.0,0.0,0.1421901546229707,0.0,3,2,0,0,0,1,0,Moderate,11.39855695803368,murder_risk
malibagh,sunday,afternoon,23.728907,90.417137,0.3093795623826632,0.0,0.0,0.0,0.0,0.3093795623826632,0.0,1,0,0,0,0,1,0,Low,9.640693435739948,robbery_risk
malibagh,thursday,night,23.728907,90.417137,0.31060954215544195,0.0,0.0,0.0,0.31060954215544195,0.0,0.0,1,0,0,0,1,0,0,Low,9.659143132331629,bodyfound_risk
malibagh,wednesday,morning,23.728907,90.417137,0.3150621667951954,0.3150621667951954,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,9.72593250192793,murder_risk
malibagh,wednesday,night,23.728907,90.417137,0.36187329825709247,0.0,0.18093664912854623,0.0,0.18093664912854623,0.0,0.0,2,0,1,0,1,0,0,Moderate,10.428099473856387,rape_risk
manda,friday,evening,23.729159,90.441764,0.3369227787911504,0.3369227787911504,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,10.053841681867256,murder_risk
manda,friday,night,24.775,88.67,0.17298129839361004,0.17298129839361004,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.594719475904151,murder_risk
manda,monday,night,24.775,88.67,0.16971215049229665,0.16971215049229665,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.54568225738445,murder_risk
manda,tuesday,morning,24.775,88.67,0.16859583369682468,0.0,0.0,0.0,0.16859583369682468,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.528937505452371,bodyfound_risk
manda,wednesday,morning,24.775,88.67,0.17291716518547123,0.17291716518547123,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.593757477782068,murder_risk
manik mia avenue,saturday,morning,23.758698,90.380792,0.5718120396158596,0.0,0.0,0.0,0.5718120396158596,0.0,0.0,1,0,0,0,1,0,0,High,13.577180594237893,bodyfound_risk
manikchari,tuesday,night,22.8347,91.8361,0.3945069520512319,0.3945069520512319,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Moderate,10.917604280768478,murder_risk
manikganj,sunday,night,23.85,90.01,0.4359390078526571,0.0,0.4359390078526571,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Moderate,11.539085117789856,rape_risk
manikganj,thursday,evening,23.85,90.01,0.42165820007224825,0.0,0.42165820007224825,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Moderate,11.324873001083724,rape_risk
manikganj sadar,friday,morning,23.85,90.0111,0.14407757019202566,0.0,0.0,0.07203878509601283,0.07203878509601283,0.0,0.0,2,0,0,1,1,0,0,Very Low,7.161163552880385,kidnap_risk
manikganj sadar,friday,night,23.85,90.0111,0.11742541936145219,0.0,0.0,0.0,0.0,0.11742541936145219,0.0,1,0,0,0,0,1,0,Very Low,6.761381290421783,robbery_risk
manikganj sadar,monday,morning,23.85,90.0111,0.13922164780493376,0.0,0.0,0.0,0.13922164780493376,0.0,0.0,2,0,0,0,2,0,0,Very Low,7.0883247170740065,bodyfound_risk
manikganj sadar,sunday,morning,23.85,90.0111,0.1317690251858511,0.0,0.0,0.0,0.06588451259292555,0.0,0.06588451259292555,2,0,0,0,1,0,1,Very Low,6.976535377787767,bodyfound_risk
manikganj sadar,sunday,night,23.85,90.0111,0.13703347421987802,0.0,0.0,0.0,0.0,0.13703347421987802,0.0,2,0,0,0,0,2,0,Very Low,7.05550211329817,robbery_risk
manikganj sadar,sunday,noon,23.85,90.0111,0.10802760836651831,0.0,0.0,0.0,0.0,0.0,0.10802760836651831,1,0,0,0,0,0,1,Very Low,6.620414125497774,assault_risk
manikganj sadar,thursday,morning,23.85,90.0111,0.19932692760498422,0.0,0.049831731901246054,0.0,0.09966346380249211,0.049831731901246054,0.0,4,0,1,0,2,1,0,Very Low,7.989903914074763,bodyfound_risk
manikganj sadar,thursday,night,23.85,90.0111,0.10968724347627966,0.0,0.10968724347627966,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.645308652144195,rape_risk
manikganj sadar,tuesday,night,23.85,90.0111,0.1411253776596315,0.1411253776596315,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.116880664894473,murder_risk
manikganj sadar,wednesday,morning,23.85,90.0111,0.09405223325322827,0.0,0.0,0.0,0.09405223325322827,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.410783498798424,bodyfound_risk
manikganj sadar,wednesday,night,23.85,90.0111,0.13404921736772796,0.0,0.0,0.0,0.0,0.06702460868386398,0.06702460868386398,2,0,0,0,0,1,1,Very Low,7.01073826051592,robbery_risk
maniknagar,wednesday,noon,23.728907,90.417137,0.5745201017406031,0.0,0.0,0.0,0.0,0.0,0.5745201017406031,1,0,0,0,0,0,1,High,13.617801526109046,assault_risk
manirampur,friday,afternoon,23.0167,89.2333,0.12819847643631926,0.0,0.0,0.0,0.12819847643631926,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.922977146544789,bodyfound_risk
manirampur,friday,evening,23.0167,89.2333,0.1235833421510788,0.0,0.0,0.1235833421510788,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.853750132266182,kidnap_risk
manirampur,friday,night,23.0167,89.2333,0.15334662098335175,0.07667331049167588,0.07667331049167588,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,Very Low,7.300199314750277,murder_risk
manirampur,friday,noon,23.0167,89.2333,0.0998566132768281,0.0,0.0998566132768281,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.497849199152421,rape_risk
manirampur,monday,evening,23.0167,89.2333,0.1459654573514288,0.0,0.0729827286757144,0.0,0.0729827286757144,0.0,0.0,2,0,1,0,1,0,0,Very Low,7.189481860271432,rape_risk
manirampur,monday,night,23.0167,89.2333,0.1570215867663265,0.0,0.1570215867663265,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,Very Low,7.355323801494897,rape_risk
manirampur,monday,noon,23.0167,89.2333,0.13083141543991314,0.0,0.13083141543991314,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.962471231598697,rape_risk
manirampur,saturday,noon,23.0167,89.2333,0.13502787338550265,0.13502787338550265,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.02541810078254,murder_risk
manirampur,sunday,morning,23.0167,89.2333,0.12335641587547685,0.0,0.0,0.0,0.0,0.0,0.12335641587547685,1,0,0,0,0,0,1,Very Low,6.850346238132152,assault_risk
manirampur,sunday,night,23.0167,89.2333,0.20134290563722812,0.0,0.20134290563722812,0.0,0.0,0.0,0.0,4,0,4,0,0,0,0,Low,8.020143584558422,rape_risk
manirampur,thursday,evening,23.0167,89.2333,0.1252740021806673,0.0,0.0,0.1252740021806673,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.87911003271001,kidnap_risk
manirampur,thursday,night,23.0167,89.2333,0.19025938784163643,0.0,0.09512969392081821,0.0,0.09512969392081821,0.0,0.0,4,0,2,0,2,0,0,Very Low,7.8538908176245465,rape_risk
manirampur,thursday,noon,23.0167,89.2333,0.09891071366539406,0.09891071366539406,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.483660704980911,murder_risk
manirampur,tuesday,morning,23.0167,89.2333,0.1315589580585956,0.1315589580585956,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.973384370878934,murder_risk
manirampur,tuesday,night,23.0167,89.2333,0.17669694730591234,0.11779796487060823,0.058898982435304115,0.0,0.0,0.0,0.0,3,2,1,0,0,0,0,Very Low,7.650454209588685,murder_risk
manirampur,wednesday,evening,23.0167,89.2333,0.1288350990379395,0.0,0.1288350990379395,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.932526485569093,rape_risk
manirampur,wednesday,morning,23.0167,89.2333,0.13286788790106924,0.13286788790106924,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.993018318516039,murder_risk
manirampur,wednesday,night,23.0167,89.2333,0.20452803616811707,0.10226401808405854,0.05113200904202927,0.0,0.05113200904202927,0.0,0.0,4,2,1,0,1,0,0,Low,8.067920542521756,murder_risk
mathbaria,monday,morning,22.2869,89.9667,0.17689704754781405,0.11793136503187603,0.0,0.0,0.05896568251593801,0.0,0.0,3,2,0,0,1,0,0,Very Low,7.653455713217211,murder_risk
mathbaria,monday,night,22.2869,89.9667,0.15001775286944025,0.15001775286944025,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.250266293041603,murder_risk
mathbaria,saturday,morning,22.2869,89.9667,0.1565394131410412,0.0,0.0,0.05217980438034706,0.0,0.0,0.10435960876069413,3,0,0,1,0,0,2,Very Low,7.348091197115618,assault_risk
mathbaria,sunday,afternoon,22.2869,89.9667,0.11267929974084456,0.0,0.11267929974084456,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.690189496112668,rape_risk
mathbaria,sunday,morning,22.2869,89.9667,0.14716841684283047,0.07358420842141523,0.0,0.0,0.0,0.0,0.07358420842141523,2,1,0,0,0,0,1,Very Low,7.207526252642457,murder_risk
mathbaria,sunday,night,22.2869,89.9667,0.12475126666912922,0.0,0.12475126666912922,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.871269000036938,rape_risk
mathbaria,thursday,morning,22.2869,89.9667,0.12198032649464916,0.0,0.12198032649464916,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.829704897419737,rape_risk
mathbaria,thursday,night,22.2869,89.9667,0.18667346480980707,0.0,0.18667346480980707,0.0,0.0,0.0,0.0,3,0,3,0,0,0,0,Very Low,7.800101972147106,rape_risk
mathbaria,tuesday,morning,22.2869,89.9667,0.21482831802898017,0.10741415901449008,0.10741415901449008,0.0,0.0,0.0,0.0,4,2,2,0,0,0,0,Low,8.222424770434703,murder_risk
matikata,monday,night,23.728907,90.417137,0.5903100195175557,0.0,0.0,0.0,0.5903100195175557,0.0,0.0,1,0,0,0,1,0,0,High,13.854650292763335,bodyfound_risk
matiranga,saturday,morning,23.0417,91.875,0.16217666373796966,0.0,0.0,0.0,0.16217666373796966,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.432649956069545,bodyfound_risk
matiranga,tuesday,morning,23.0417,91.875,0.16597593234253027,0.0,0.0,0.0,0.16597593234253027,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.489638985137955,bodyfound_risk
matiranga,tuesday,night,23.0417,91.875,0.1696308496117493,0.1696308496117493,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.54446274417624,murder_risk
matiranga,wednesday,morning,23.0417,91.875,0.1623489546313038,0.0,0.0,0.0,0.1623489546313038,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.435234319469557,bodyfound_risk
matuail,saturday,evening,23.728907,90.417137,0.5826617011634787,0.0,0.0,0.0,0.5826617011634787,0.0,0.0,1,0,0,0,1,0,0,High,13.73992551745218,bodyfound_risk
mehendiganj,monday,evening,22.8319,90.5333,0.21693447351406028,0.0,0.21693447351406028,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Low,8.254017102710904,rape_risk
